event_id,user_id,event_timestamp,event_date,event_hour,day_of_week,category,action_type,reactions_received,session_id
E1000441,U100055,2025-12-01 13:38:46,2025-12-01,13,Monday,Movies & TV,browse,0,S55_0
E1014178,U101671,2025-12-01 13:39:26,2025-12-01,13,Monday,Gaming,react,0,S1671_0
E1016293,U101906,2025-12-01 13:40:09,2025-12-01,13,Monday,Music,browse,0,S1906_0
E1029026,U103367,2025-12-01 13:40:56,2025-12-01,13,Monday,Movies & TV,browse,0,S3367_0
E1001750,U100197,2025-12-01 13:43:12,2025-12-01,13,Monday,Food & Drink,pick,7,S197_0
E1006868,U100820,2025-12-01 13:45:09,2025-12-01,13,Monday,Gaming,pick,4,S820_0
E1002753,U100310,2025-12-01 13:47:08,2025-12-01,13,Monday,Sports,browse,0,S310_0
E1029015,U103367,2025-12-01 13:47:35,2025-12-01,13,Monday,Music,pick,4,S3367_0
E1031421,U103612,2025-12-01 13:48:19,2025-12-01,13,Monday,Fashion & Beauty,react,0,S3612_0
E1038229,U104508,2025-12-01 13:51:14,2025-12-01,13,Monday,Food & Drink,comment,2,S4508_0
E1031941,U103718,2025-12-01 13:54:41,2025-12-01,13,Monday,Movies & TV,browse,0,S3718_0
E1007283,U100863,2025-12-01 13:55:00,2025-12-01,13,Monday,Movies & TV,comment,4,S863_0
E1023368,U102696,2025-12-01 13:58:54,2025-12-01,13,Monday,Fashion & Beauty,react,0,S2696_0
E1035008,U104092,2025-12-01 14:00:23,2025-12-01,14,Monday,Sports,browse,0,S4092_0
E1006199,U100745,2025-12-01 14:00:25,2025-12-01,14,Monday,Fashion & Beauty,browse,0,S745_0
E1010230,U101202,2025-12-01 14:01:35,2025-12-01,14,Monday,Books,browse,0,S1202_0
E1026515,U103055,2025-12-01 14:02:40,2025-12-01,14,Monday,Fashion & Beauty,browse,0,S3055_0
E1006038,U100717,2025-12-01 14:07:52,2025-12-01,14,Monday,Movies & TV,browse,0,S717_0
E1030460,U103513,2025-12-01 14:09:11,2025-12-01,14,Monday,Food & Drink,comment,5,S3513_0
E1013920,U101638,2025-12-01 14:11:40,2025-12-01,14,Monday,Music,react,0,S1638_0
E1017599,U102052,2025-12-01 14:13:40,2025-12-01,14,Monday,Food & Drink,pick,2,S2052_0
E1031073,U103585,2025-12-01 14:15:16,2025-12-01,14,Monday,Gaming,share,0,S3585_0
E1029994,U103464,2025-12-01 14:15:38,2025-12-01,14,Monday,Tech & Gadgets,comment,5,S3464_0
E1028398,U103294,2025-12-01 14:18:54,2025-12-01,14,Monday,Tech & Gadgets,browse,0,S3294_0
E1024325,U102809,2025-12-01 14:19:03,2025-12-01,14,Monday,Memes & Humour,pick,6,S2809_0
E1000754,U100087,2025-12-01 14:20:56,2025-12-01,14,Monday,Food & Drink,browse,0,S87_0
E1013519,U101598,2025-12-01 14:21:48,2025-12-01,14,Monday,Music,react,0,S1598_0
E1014609,U101721,2025-12-01 14:22:15,2025-12-01,14,Monday,Memes & Humour,share,0,S1721_0
E1029075,U103373,2025-12-01 14:22:47,2025-12-01,14,Monday,Travel,pick,3,S3373_0
E1006461,U100780,2025-12-01 14:25:07,2025-12-01,14,Monday,Fashion & Beauty,pick,4,S780_0
E1001970,U100224,2025-12-01 14:30:13,2025-12-01,14,Monday,Sports,browse,0,S224_0
E1017594,U102052,2025-12-01 14:30:45,2025-12-01,14,Monday,Movies & TV,react,0,S2052_0
E1002274,U100258,2025-12-01 14:32:45,2025-12-01,14,Monday,Music,pick,7,S258_0
E1024440,U102827,2025-12-01 14:33:09,2025-12-01,14,Monday,Fashion & Beauty,comment,2,S2827_0
E1036788,U104332,2025-12-01 14:33:28,2025-12-01,14,Monday,Sports,react,0,S4332_0
E1025728,U102990,2025-12-01 14:35:11,2025-12-01,14,Monday,Sports,comment,7,S2990_0
E1031587,U103633,2025-12-01 14:37:22,2025-12-01,14,Monday,Movies & TV,react,0,S3633_0
E1033131,U103864,2025-12-01 14:40:47,2025-12-01,14,Monday,Sports,pick,7,S3864_0
E1025725,U102990,2025-12-01 14:41:28,2025-12-01,14,Monday,Movies & TV,browse,0,S2990_0
E1014008,U101648,2025-12-01 14:45:02,2025-12-01,14,Monday,Current Affairs,pick,2,S1648_0
E1041676,U104906,2025-12-01 14:46:08,2025-12-01,14,Monday,Tech & Gadgets,browse,0,S4906_0
E1036760,U104330,2025-12-01 14:48:42,2025-12-01,14,Monday,Tech & Gadgets,pick,5,S4330_0
E1006858,U100820,2025-12-01 14:54:19,2025-12-01,14,Monday,Gaming,react,0,S820_0
E1035650,U104180,2025-12-01 14:55:09,2025-12-01,14,Monday,Music,browse,0,S4180_0
E1036772,U104330,2025-12-01 14:59:16,2025-12-01,14,Monday,Movies & TV,browse,0,S4330_0
E1037382,U104389,2025-12-01 15:00:08,2025-12-01,15,Monday,Sports,pick,8,S4389_0
E1031414,U103612,2025-12-01 15:00:59,2025-12-01,15,Monday,Fashion & Beauty,browse,0,S3612_0
E1036741,U104324,2025-12-01 15:02:55,2025-12-01,15,Monday,Books,browse,0,S4324_0
E1008478,U100994,2025-12-01 15:04:14,2025-12-01,15,Monday,Food & Drink,share,0,S994_0
E1021890,U102497,2025-12-01 15:06:54,2025-12-01,15,Monday,Music,browse,0,S2497_0
E1031313,U103607,2025-12-01 15:08:57,2025-12-01,15,Monday,Gaming,pick,5,S3607_0
E1025709,U102989,2025-12-01 15:13:31,2025-12-01,15,Monday,Food & Drink,browse,0,S2989_0
E1019072,U102218,2025-12-01 15:22:52,2025-12-01,15,Monday,Food & Drink,browse,0,S2218_0
E1024333,U102811,2025-12-01 15:22:55,2025-12-01,15,Monday,Memes & Humour,pick,9,S2811_0
E1036072,U104236,2025-12-01 15:26:24,2025-12-01,15,Monday,Movies & TV,browse,0,S4236_0
E1030852,U103559,2025-12-01 15:27:45,2025-12-01,15,Monday,Gaming,browse,0,S3559_0
E1033968,U103957,2025-12-01 15:27:58,2025-12-01,15,Monday,Food & Drink,comment,3,S3957_0
E1000775,U100091,2025-12-01 15:29:27,2025-12-01,15,Monday,Sports,comment,8,S91_0
E1025856,U103006,2025-12-01 15:29:58,2025-12-01,15,Monday,Memes & Humour,comment,3,S3006_0
E1016914,U101988,2025-12-01 15:34:22,2025-12-01,15,Monday,Tech & Gadgets,share,0,S1988_0
E1028395,U103294,2025-12-01 15:37:50,2025-12-01,15,Monday,Sports,pick,3,S3294_0
E1027899,U103232,2025-12-01 15:39:44,2025-12-01,15,Monday,Sports,pick,1,S3232_0
E1027988,U103254,2025-12-01 15:40:21,2025-12-01,15,Monday,Memes & Humour,pick,5,S3254_0
E1037379,U104389,2025-12-01 15:40:53,2025-12-01,15,Monday,Sports,pick,10,S4389_0
E1033432,U103893,2025-12-01 15:44:02,2025-12-01,15,Monday,Tech & Gadgets,react,0,S3893_0
E1006383,U100771,2025-12-01 15:45:02,2025-12-01,15,Monday,Current Affairs,browse,0,S771_0
E1013506,U101598,2025-12-01 15:45:11,2025-12-01,15,Monday,Sports,pick,6,S1598_0
E1029023,U103367,2025-12-01 15:46:10,2025-12-01,15,Monday,Tech & Gadgets,react,0,S3367_0
E1007238,U100857,2025-12-01 15:46:44,2025-12-01,15,Monday,Travel,comment,5,S857_0
E1013516,U101598,2025-12-01 15:46:52,2025-12-01,15,Monday,Movies & TV,pick,6,S1598_0
E1026137,U103029,2025-12-01 15:46:52,2025-12-01,15,Monday,Music,comment,2,S3029_0
E1002853,U100324,2025-12-01 15:54:19,2025-12-01,15,Monday,Movies & TV,browse,0,S324_0
E1016918,U101988,2025-12-01 15:58:18,2025-12-01,15,Monday,Memes & Humour,react,0,S1988_0
E1018721,U102166,2025-12-01 15:58:25,2025-12-01,15,Monday,Gaming,react,0,S2166_0
E1012808,U101514,2025-12-01 15:58:57,2025-12-01,15,Monday,Tech & Gadgets,browse,0,S1514_0
E1013879,U101632,2025-12-01 15:59:05,2025-12-01,15,Monday,Food & Drink,browse,0,S1632_0
E1041734,U104911,2025-12-01 16:00:34,2025-12-01,16,Monday,Music,pick,8,S4911_0
E1016034,U101865,2025-12-01 16:01:37,2025-12-01,16,Monday,Movies & TV,pick,9,S1865_0
E1033689,U103927,2025-12-01 16:01:55,2025-12-01,16,Monday,Music,browse,0,S3927_0
E1015232,U101775,2025-12-01 16:02:14,2025-12-01,16,Monday,Movies & TV,browse,0,S1775_0
E1008691,U101013,2025-12-01 16:06:34,2025-12-01,16,Monday,Music,pick,8,S1013_0
E1019584,U102280,2025-12-01 16:08:09,2025-12-01,16,Monday,Music,react,0,S2280_0
E1015458,U101794,2025-12-01 16:08:36,2025-12-01,16,Monday,Memes & Humour,react,0,S1794_0
E1006036,U100717,2025-12-01 16:10:15,2025-12-01,16,Monday,Food & Drink,browse,0,S717_0
E1029020,U103367,2025-12-01 16:12:58,2025-12-01,16,Monday,Memes & Humour,browse,0,S3367_0
E1004834,U100567,2025-12-01 16:14:40,2025-12-01,16,Monday,Music,share,0,S567_0
E1007248,U100857,2025-12-01 16:15:12,2025-12-01,16,Monday,Movies & TV,react,0,S857_0
E1010674,U101233,2025-12-01 16:17:51,2025-12-01,16,Monday,Movies & TV,comment,1,S1233_0
E1035046,U104098,2025-12-01 16:19:26,2025-12-01,16,Monday,Sports,browse,0,S4098_0
E1015481,U101797,2025-12-01 16:20:35,2025-12-01,16,Monday,Movies & TV,browse,0,S1797_0
E1025449,U102955,2025-12-01 16:21:33,2025-12-01,16,Monday,Music,browse,0,S2955_0
E1031943,U103718,2025-12-01 16:22:19,2025-12-01,16,Monday,Fashion & Beauty,react,0,S3718_0
E1001014,U100117,2025-12-01 16:26:32,2025-12-01,16,Monday,Movies & TV,pick,5,S117_0
E1017812,U102078,2025-12-01 16:27:47,2025-12-01,16,Monday,Fashion & Beauty,comment,6,S2078_0
E1039800,U104689,2025-12-01 16:28:40,2025-12-01,16,Monday,Fashion & Beauty,browse,0,S4689_0
E1009261,U101093,2025-12-01 16:29:57,2025-12-01,16,Monday,Tech & Gadgets,react,0,S1093_0
E1007241,U100857,2025-12-01 16:30:29,2025-12-01,16,Monday,Tech & Gadgets,browse,0,S857_0
E1027497,U103166,2025-12-01 16:31:25,2025-12-01,16,Monday,Fashion & Beauty,browse,0,S3166_0
E1012143,U101436,2025-12-01 16:32:03,2025-12-01,16,Monday,Sports,react,0,S1436_0
E1041725,U104911,2025-12-01 16:32:40,2025-12-01,16,Monday,Music,pick,4,S4911_0
E1037239,U104371,2025-12-01 16:34:27,2025-12-01,16,Monday,Lifestyle,browse,0,S4371_0
E1012832,U101514,2025-12-01 16:40:21,2025-12-01,16,Monday,Fashion & Beauty,pick,3,S1514_0
E1038225,U104508,2025-12-01 16:42:02,2025-12-01,16,Monday,Tech & Gadgets,browse,0,S4508_0
E1028396,U103294,2025-12-01 16:42:48,2025-12-01,16,Monday,Movies & TV,browse,0,S3294_0
E1035907,U104228,2025-12-01 16:46:34,2025-12-01,16,Monday,Food & Drink,react,0,S4228_0
E1029039,U103373,2025-12-01 16:47:52,2025-12-01,16,Monday,Tech & Gadgets,browse,0,S3373_0
E1030849,U103559,2025-12-01 16:48:49,2025-12-01,16,Monday,Gaming,browse,0,S3559_0
E1031046,U103583,2025-12-01 16:49:19,2025-12-01,16,Monday,Gaming,browse,0,S3583_0
E1036732,U104324,2025-12-01 16:49:39,2025-12-01,16,Monday,Gaming,browse,0,S4324_0
E1035396,U104151,2025-12-01 16:50:20,2025-12-01,16,Monday,Movies & TV,pick,4,S4151_0
E1041896,U104925,2025-12-01 16:52:30,2025-12-01,16,Monday,Food & Drink,pick,3,S4925_0
E1012139,U101436,2025-12-01 16:53:01,2025-12-01,16,Monday,Memes & Humour,pick,5,S1436_0
E1037374,U104389,2025-12-01 16:55:00,2025-12-01,16,Monday,Memes & Humour,pick,5,S4389_0
E1013515,U101598,2025-12-01 16:56:56,2025-12-01,16,Monday,Memes & Humour,pick,14,S1598_0
E1002255,U100258,2025-12-01 16:57:29,2025-12-01,16,Monday,Current Affairs,browse,0,S258_0
E1031054,U103585,2025-12-01 16:57:55,2025-12-01,16,Monday,Sports,browse,0,S3585_0
E1035764,U104197,2025-12-01 16:58:36,2025-12-01,16,Monday,Memes & Humour,browse,0,S4197_0
E1011893,U101406,2025-12-01 17:03:40,2025-12-01,17,Monday,Music,react,0,S1406_0
E1018397,U102139,2025-12-01 17:03:54,2025-12-01,17,Monday,Gaming,browse,0,S2139_0
E1028158,U103278,2025-12-01 17:05:16,2025-12-01,17,Monday,Sports,browse,0,S3278_0
E1036757,U104330,2025-12-01 17:06:26,2025-12-01,17,Monday,Movies & TV,browse,0,S4330_0
E1015187,U101770,2025-12-01 17:11:12,2025-12-01,17,Monday,Food & Drink,pick,6,S1770_0
E1031755,U103673,2025-12-01 17:12:30,2025-12-01,17,Monday,Tech & Gadgets,comment,8,S3673_0
E1029013,U103367,2025-12-01 17:13:29,2025-12-01,17,Monday,Sports,browse,0,S3367_0
E1013548,U101599,2025-12-01 17:14:01,2025-12-01,17,Monday,Food & Drink,pick,6,S1599_0
E1031058,U103585,2025-12-01 17:14:16,2025-12-01,17,Monday,Gaming,share,0,S3585_0
E1037766,U104437,2025-12-01 17:15:59,2025-12-01,17,Monday,Tech & Gadgets,browse,0,S4437_0
E1018868,U102181,2025-12-01 17:16:04,2025-12-01,17,Monday,Memes & Humour,comment,4,S2181_0
E1036059,U104236,2025-12-01 17:16:52,2025-12-01,17,Monday,Fashion & Beauty,pick,3,S4236_0
E1015044,U101759,2025-12-01 17:21:33,2025-12-01,17,Monday,Movies & TV,pick,3,S1759_0
E1027793,U103215,2025-12-01 17:27:03,2025-12-01,17,Monday,Movies & TV,react,0,S3215_0
E1026136,U103029,2025-12-01 17:28:15,2025-12-01,17,Monday,Gaming,browse,0,S3029_0
E1039426,U104651,2025-12-01 17:31:28,2025-12-01,17,Monday,Sports,pick,7,S4651_0
E1029674,U103423,2025-12-01 17:31:37,2025-12-01,17,Monday,Books,browse,0,S3423_0
E1031045,U103583,2025-12-01 17:33:06,2025-12-01,17,Monday,Travel,browse,0,S3583_0
E1033791,U103938,2025-12-01 17:33:20,2025-12-01,17,Monday,Gaming,browse,0,S3938_0
E1015460,U101794,2025-12-01 17:34:02,2025-12-01,17,Monday,Current Affairs,browse,0,S1794_0
E1037594,U104414,2025-12-01 17:34:09,2025-12-01,17,Monday,Memes & Humour,browse,0,S4414_0
E1006150,U100740,2025-12-01 17:40:35,2025-12-01,17,Monday,Sports,browse,0,S740_0
E1037630,U104415,2025-12-01 17:41:39,2025-12-01,17,Monday,Movies & TV,browse,0,S4415_0
E1019192,U102236,2025-12-01 17:45:55,2025-12-01,17,Monday,Food & Drink,comment,3,S2236_0
E1032114,U103749,2025-12-01 17:47:11,2025-12-01,17,Monday,Travel,pick,1,S3749_0
E1000785,U100091,2025-12-01 17:51:24,2025-12-01,17,Monday,Movies & TV,react,0,S91_0
E1027872,U103232,2025-12-01 17:52:03,2025-12-01,17,Monday,Sports,pick,8,S3232_0
E1026151,U103029,2025-12-01 17:53:24,2025-12-01,17,Monday,Sports,pick,8,S3029_0
E1023999,U102773,2025-12-01 17:53:26,2025-12-01,17,Monday,Fashion & Beauty,react,0,S2773_0
E1031585,U103633,2025-12-01 17:55:59,2025-12-01,17,Monday,Movies & TV,browse,0,S3633_0
E1016295,U101906,2025-12-01 17:56:24,2025-12-01,17,Monday,Movies & TV,browse,0,S1906_0
E1007301,U100866,2025-12-01 18:00:38,2025-12-01,18,Monday,Movies & TV,share,0,S866_0
E1039414,U104651,2025-12-01 18:02:00,2025-12-01,18,Monday,Gaming,pick,10,S4651_0
E1030535,U103521,2025-12-01 18:04:22,2025-12-01,18,Monday,Travel,browse,0,S3521_0
E1035526,U104168,2025-12-01 18:06:26,2025-12-01,18,Monday,Books,pick,5,S4168_0
E1013858,U101632,2025-12-01 18:07:19,2025-12-01,18,Monday,Memes & Humour,browse,0,S1632_0
E1033182,U103871,2025-12-01 18:07:23,2025-12-01,18,Monday,Sports,pick,3,S3871_0
E1028382,U103294,2025-12-01 18:07:27,2025-12-01,18,Monday,Memes & Humour,pick,4,S3294_0
E1004796,U100564,2025-12-01 18:08:43,2025-12-01,18,Monday,Movies & TV,share,0,S564_0
E1036944,U104342,2025-12-01 18:09:04,2025-12-01,18,Monday,Movies & TV,browse,0,S4342_0
E1030467,U103513,2025-12-01 18:10:02,2025-12-01,18,Monday,Food & Drink,pick,6,S3513_0
E1015193,U101770,2025-12-01 18:11:49,2025-12-01,18,Monday,Music,comment,6,S1770_0
E1006200,U100745,2025-12-01 18:11:57,2025-12-01,18,Monday,Sports,browse,0,S745_0
E1019230,U102236,2025-12-01 18:12:42,2025-12-01,18,Monday,Food & Drink,pick,5,S2236_0
E1026971,U103095,2025-12-01 18:13:50,2025-12-01,18,Monday,Memes & Humour,browse,0,S3095_0
E1034675,U104052,2025-12-01 18:19:36,2025-12-01,18,Monday,Food & Drink,pick,6,S4052_0
E1018850,U102181,2025-12-01 18:20:24,2025-12-01,18,Monday,Food & Drink,browse,0,S2181_0
E1028389,U103294,2025-12-01 18:21:17,2025-12-01,18,Monday,Food & Drink,pick,6,S3294_0
E1017793,U102078,2025-12-01 18:22:04,2025-12-01,18,Monday,Memes & Humour,pick,5,S2078_0
E1025092,U102917,2025-12-01 18:24:00,2025-12-01,18,Monday,Music,browse,0,S2917_0
E1025091,U102917,2025-12-01 18:24:08,2025-12-01,18,Monday,Music,pick,12,S2917_0
E1014327,U101682,2025-12-01 18:24:38,2025-12-01,18,Monday,Memes & Humour,react,0,S1682_0
E1012753,U101508,2025-12-01 18:24:38,2025-12-01,18,Monday,Tech & Gadgets,comment,6,S1508_0
E1030452,U103513,2025-12-01 18:25:35,2025-12-01,18,Monday,Food & Drink,comment,5,S3513_0
E1033180,U103871,2025-12-01 18:26:23,2025-12-01,18,Monday,Memes & Humour,browse,0,S3871_0
E1027223,U103132,2025-12-01 18:28:21,2025-12-01,18,Monday,Sports,browse,0,S3132_0
E1006198,U100745,2025-12-01 18:28:22,2025-12-01,18,Monday,Memes & Humour,browse,0,S745_0
E1002847,U100319,2025-12-01 18:29:36,2025-12-01,18,Monday,Current Affairs,browse,0,S319_0
E1021154,U102436,2025-12-01 18:30:18,2025-12-01,18,Monday,Memes & Humour,pick,3,S2436_0
E1034332,U104003,2025-12-01 18:37:45,2025-12-01,18,Monday,Food & Drink,comment,2,S4003_0
E1036950,U104342,2025-12-01 18:37:48,2025-12-01,18,Monday,Tech & Gadgets,comment,7,S4342_0
E1015032,U101759,2025-12-01 18:38:03,2025-12-01,18,Monday,Sports,pick,2,S1759_0
E1035544,U104168,2025-12-01 18:39:46,2025-12-01,18,Monday,Memes & Humour,browse,0,S4168_0
E1019221,U102236,2025-12-01 18:39:54,2025-12-01,18,Monday,Food & Drink,browse,0,S2236_0
E1037765,U104437,2025-12-01 18:40:44,2025-12-01,18,Monday,Tech & Gadgets,react,0,S4437_0
E1024787,U102888,2025-12-01 18:41:47,2025-12-01,18,Monday,Sports,browse,0,S2888_0
E1039803,U104689,2025-12-01 18:44:30,2025-12-01,18,Monday,Memes & Humour,browse,0,S4689_0
E1024362,U102811,2025-12-01 18:46:10,2025-12-01,18,Monday,Fashion & Beauty,browse,0,S2811_0
E1015751,U101820,2025-12-01 18:46:40,2025-12-01,18,Monday,Memes & Humour,browse,0,S1820_0
E1006382,U100771,2025-12-01 18:49:44,2025-12-01,18,Monday,Movies & TV,browse,0,S771_0
E1006876,U100820,2025-12-01 18:52:48,2025-12-01,18,Monday,Movies & TV,browse,0,S820_0
E1002738,U100310,2025-12-01 18:55:37,2025-12-01,18,Monday,Music,browse,0,S310_0
E1013536,U101599,2025-12-01 18:55:42,2025-12-01,18,Monday,Sports,react,0,S1599_0
E1025086,U102917,2025-12-01 18:58:52,2025-12-01,18,Monday,Music,pick,10,S2917_0
E1025838,U103006,2025-12-01 18:59:04,2025-12-01,18,Monday,Music,pick,4,S3006_0
E1029078,U103373,2025-12-01 18:59:16,2025-12-01,18,Monday,Memes & Humour,browse,0,S3373_0
E1006148,U100740,2025-12-01 18:59:38,2025-12-01,18,Monday,Music,browse,0,S740_0
E1024339,U102811,2025-12-01 18:59:55,2025-12-01,18,Monday,Tech & Gadgets,react,0,S2811_0
E1031044,U103583,2025-12-01 19:01:52,2025-12-01,19,Monday,Memes & Humour,react,0,S3583_0
E1019899,U102322,2025-12-01 19:02:58,2025-12-01,19,Monday,Books,browse,0,S2322_0
E1014262,U101681,2025-12-01 19:04:01,2025-12-01,19,Monday,Gaming,pick,12,S1681_0
E1035776,U104197,2025-12-01 19:04:35,2025-12-01,19,Monday,Travel,browse,0,S4197_0
E1015233,U101775,2025-12-01 19:05:49,2025-12-01,19,Monday,Memes & Humour,browse,0,S1775_0
E1000139,U100012,2025-12-01 19:05:53,2025-12-01,19,Monday,Tech & Gadgets,pick,6,S12_0
E1014304,U101682,2025-12-01 19:07:28,2025-12-01,19,Monday,Music,pick,5,S1682_0
E1041741,U104911,2025-12-01 19:08:11,2025-12-01,19,Monday,Fashion & Beauty,react,0,S4911_0
E1017782,U102078,2025-12-01 19:08:20,2025-12-01,19,Monday,Music,pick,8,S2078_0
E1027989,U103254,2025-12-01 19:09:17,2025-12-01,19,Monday,Gaming,browse,0,S3254_0
E1039802,U104689,2025-12-01 19:10:26,2025-12-01,19,Monday,Lifestyle,browse,0,S4689_0
E1001727,U100197,2025-12-01 19:11:44,2025-12-01,19,Monday,Sports,pick,6,S197_0
E1002746,U100310,2025-12-01 19:12:58,2025-12-01,19,Monday,Music,browse,0,S310_0
E1034215,U103994,2025-12-01 19:13:55,2025-12-01,19,Monday,Travel,pick,3,S3994_0
E1003607,U100424,2025-12-01 19:14:52,2025-12-01,19,Monday,Tech & Gadgets,browse,0,S424_0
E1025743,U102990,2025-12-01 19:15:20,2025-12-01,19,Monday,Memes & Humour,browse,0,S2990_0
E1037422,U104391,2025-12-01 19:15:31,2025-12-01,19,Monday,Tech & Gadgets,react,0,S4391_0
E1000134,U100012,2025-12-01 19:16:19,2025-12-01,19,Monday,Sports,browse,0,S12_0
E1035600,U104173,2025-12-01 19:16:28,2025-12-01,19,Monday,Memes & Humour,browse,0,S4173_0
E1029019,U103367,2025-12-01 19:17:11,2025-12-01,19,Monday,Movies & TV,browse,0,S3367_0
E1005181,U100625,2025-12-01 19:18:20,2025-12-01,19,Monday,Tech & Gadgets,browse,0,S625_0
E1031431,U103612,2025-12-01 19:18:34,2025-12-01,19,Monday,Memes & Humour,browse,0,S3612_0
E1035653,U104180,2025-12-01 19:21:01,2025-12-01,19,Monday,Music,react,0,S4180_0
E1017291,U102027,2025-12-01 19:22:00,2025-12-01,19,Monday,Memes & Humour,pick,6,S2027_0
E1012811,U101514,2025-12-01 19:27:04,2025-12-01,19,Monday,Music,browse,0,S1514_0
E1002743,U100310,2025-12-01 19:28:09,2025-12-01,19,Monday,Fashion & Beauty,pick,11,S310_0
E1006589,U100785,2025-12-01 19:28:19,2025-12-01,19,Monday,Food & Drink,browse,0,S785_0
E1003649,U100431,2025-12-01 19:28:47,2025-12-01,19,Monday,Food & Drink,browse,0,S431_0
E1027517,U103166,2025-12-01 19:30:25,2025-12-01,19,Monday,Gaming,pick,3,S3166_0
E1029040,U103373,2025-12-01 19:31:57,2025-12-01,19,Monday,Sports,browse,0,S3373_0
E1004795,U100564,2025-12-01 19:32:34,2025-12-01,19,Monday,Memes & Humour,pick,10,S564_0
E1025456,U102955,2025-12-01 19:32:57,2025-12-01,19,Monday,Music,browse,0,S2955_0
E1013509,U101598,2025-12-01 19:34:59,2025-12-01,19,Monday,Movies & TV,pick,7,S1598_0
E1001714,U100197,2025-12-01 19:35:02,2025-12-01,19,Monday,Gaming,browse,0,S197_0
E1036792,U104332,2025-12-01 19:35:20,2025-12-01,19,Monday,Movies & TV,pick,6,S4332_0
E1029021,U103367,2025-12-01 19:36:16,2025-12-01,19,Monday,Memes & Humour,react,0,S3367_0
E1016932,U101988,2025-12-01 19:36:53,2025-12-01,19,Monday,Memes & Humour,browse,0,S1988_0
E1034321,U104003,2025-12-01 19:37:37,2025-12-01,19,Monday,Movies & TV,pick,7,S4003_0
E1025368,U102944,2025-12-01 19:41:06,2025-12-01,19,Monday,Music,browse,0,S2944_0
E1033941,U103949,2025-12-01 19:41:35,2025-12-01,19,Monday,Lifestyle,browse,0,S3949_0
E1014312,U101682,2025-12-01 19:41:37,2025-12-01,19,Monday,Music,pick,11,S1682_0
E1021891,U102497,2025-12-01 19:41:48,2025-12-01,19,Monday,Travel,browse,0,S2497_0
E1025089,U102917,2025-12-01 19:43:25,2025-12-01,19,Monday,Fashion & Beauty,react,0,S2917_0
E1037400,U104391,2025-12-01 19:43:40,2025-12-01,19,Monday,Movies & TV,react,0,S4391_0
E1016018,U101865,2025-12-01 19:44:04,2025-12-01,19,Monday,Movies & TV,browse,0,S1865_0
E1033789,U103938,2025-12-01 19:49:44,2025-12-01,19,Monday,Food & Drink,browse,0,S3938_0
E1020133,U102347,2025-12-01 19:49:55,2025-12-01,19,Monday,Tech & Gadgets,browse,0,S2347_0
E1015141,U101766,2025-12-01 19:53:08,2025-12-01,19,Monday,Memes & Humour,pick,11,S1766_0
E1035790,U104197,2025-12-01 19:53:13,2025-12-01,19,Monday,Fashion & Beauty,pick,7,S4197_0
E1000767,U100091,2025-12-01 19:55:22,2025-12-01,19,Monday,Books,comment,2,S91_0
E1016297,U101906,2025-12-01 19:55:26,2025-12-01,19,Monday,Movies & TV,browse,0,S1906_0
E1014017,U101648,2025-12-01 19:57:53,2025-12-01,19,Monday,Tech & Gadgets,react,0,S1648_0
E1034217,U103994,2025-12-01 19:59:08,2025-12-01,19,Monday,Music,share,0,S3994_0
E1036748,U104324,2025-12-01 19:59:15,2025-12-01,19,Monday,Sports,comment,6,S4324_0
E1034226,U103994,2025-12-01 20:00:02,2025-12-01,20,Monday,Tech & Gadgets,browse,0,S3994_0
E1007317,U100866,2025-12-01 20:02:05,2025-12-01,20,Monday,Sports,pick,7,S866_0
E1010257,U101204,2025-12-01 20:03:28,2025-12-01,20,Monday,Sports,browse,0,S1204_0
E1023776,U102757,2025-12-01 20:04:26,2025-12-01,20,Monday,Food & Drink,pick,8,S2757_0
E1029065,U103373,2025-12-01 20:05:48,2025-12-01,20,Monday,Fashion & Beauty,react,0,S3373_0
E1017612,U102052,2025-12-01 20:05:55,2025-12-01,20,Monday,Gaming,browse,0,S2052_0
E1031430,U103612,2025-12-01 20:07:49,2025-12-01,20,Monday,Fashion & Beauty,browse,0,S3612_0
E1030527,U103521,2025-12-01 20:07:59,2025-12-01,20,Monday,Gaming,pick,8,S3521_0
E1029022,U103367,2025-12-01 20:08:00,2025-12-01,20,Monday,Travel,pick,6,S3367_0
E1033237,U103872,2025-12-01 20:08:48,2025-12-01,20,Monday,Food & Drink,pick,5,S3872_0
E1005170,U100625,2025-12-01 20:09:41,2025-12-01,20,Monday,Gaming,pick,6,S625_0
E1030453,U103513,2025-12-01 20:09:56,2025-12-01,20,Monday,Tech & Gadgets,browse,0,S3513_0
