user_id,waitlist_signup_date,acquisition_channel,device,region,age_group,onboarding_completed,onboarding_date,first_opinion_posted,first_post_date,active_week_1,user_segment,engagement_propensity
U100267,2025-11-02,influencer,Android,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.468
U100268,2025-10-19,influencer,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.253
U100269,2025-11-06,referral,iOS,Tier 2,45+,False,,False,,False,Dropped (no onboarding),0.258
U100270,2025-10-05,social_ads,Android,Tier 1,25-34,True,2025-10-06,False,,False,Browser,0.04
U100271,2025-11-05,social_ads,Android,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.234
U100272,2025-10-29,social_ads,Android,Tier 2,35-44,True,2025-11-04,False,,True,Browser,0.338
U100273,2025-10-22,social_ads,Android,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.449
U100274,2025-09-29,influencer,Web,Tier 3,35-44,True,2025-10-01,True,2025-10-02,False,Voter,0.4
U100275,2025-10-10,app_store,Android,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.241
U100276,2025-11-02,referral,Android,Metro,25-34,True,2025-11-02,True,2025-11-07,False,Creator,0.653
U100277,2025-10-26,social_ads,iOS,Metro,25-34,True,2025-11-09,True,2025-11-09,False,Creator,0.814
U100278,2025-10-01,influencer,iOS,Tier 1,18-24,True,2025-10-15,False,,False,Browser,0.615
U100279,2025-10-18,organic,Android,Metro,35-44,True,2025-10-22,False,,False,Browser,0.602
U100280,2025-10-11,social_ads,iOS,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.07
U100281,2025-10-03,influencer,iOS,Tier 1,35-44,False,,False,,False,Dropped (no onboarding),0.606
U100282,2025-09-17,social_ads,Android,Tier 1,35-44,False,,False,,False,Dropped (no onboarding),0.28
U100283,2025-10-28,social_ads,Android,Metro,25-34,True,2025-11-07,True,2025-11-09,False,Voter,0.368
U100284,2025-11-20,social_ads,iOS,Tier 1,45+,False,,False,,False,Dropped (no onboarding),0.302
U100285,2025-09-19,influencer,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.568
U100286,2025-09-18,influencer,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.514
U100287,2025-11-02,app_store,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.561
U100288,2025-09-21,referral,Android,Tier 3,18-24,False,,False,,False,Dropped (no onboarding),0.07
U100289,2025-09-14,referral,Android,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.411
U100290,2025-09-18,social_ads,Android,Tier 2,18-24,True,2025-09-29,True,2025-10-04,False,Voter,0.27
U100291,2025-11-08,social_ads,iOS,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.366
U100292,2025-09-11,social_ads,iOS,Tier 3,45+,False,,False,,False,Dropped (no onboarding),0.414
U100293,2025-09-08,referral,Android,Tier 3,35-44,True,2025-09-22,False,,False,Browser,0.345
U100294,2025-10-02,organic,Android,Metro,25-34,True,2025-10-08,False,,False,Browser,0.211
U100295,2025-11-11,social_ads,Web,Metro,45+,False,,False,,False,Dropped (no onboarding),0.202
U100296,2025-10-16,referral,iOS,Tier 2,35-44,True,2025-10-18,True,2025-10-23,True,Voter,0.509
U100297,2025-10-13,influencer,iOS,Tier 1,35-44,True,2025-10-27,True,2025-10-27,True,Creator,0.72
U100298,2025-11-16,organic,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.578
U100299,2025-09-22,social_ads,Android,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.408
U100300,2025-10-17,influencer,Android,Metro,18-24,True,2025-10-18,False,,True,Browser,0.684
U100301,2025-09-17,organic,iOS,Metro,18-24,True,2025-09-27,False,,False,Browser,0.174
U100302,2025-10-09,influencer,Web,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.035
U100303,2025-10-25,referral,Android,Tier 2,25-34,True,2025-11-05,True,2025-11-09,False,Voter,0.22
U100304,2025-10-11,app_store,iOS,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.147
U100305,2025-10-13,app_store,iOS,Tier 2,25-34,True,2025-10-13,True,2025-10-18,True,Voter,0.61
U100306,2025-09-19,app_store,iOS,Metro,25-34,True,2025-10-01,False,,False,Browser,0.594
U100307,2025-09-15,influencer,Android,Metro,18-24,True,2025-09-29,True,2025-10-03,False,Voter,0.457
U100308,2025-09-16,organic,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.478
U100309,2025-11-14,referral,Web,Tier 1,35-44,True,2025-11-25,False,,False,Browser,0.414
U100310,2025-09-26,social_ads,Android,Tier 2,35-44,True,2025-10-02,True,2025-10-09,True,Voter,0.483
U100311,2025-09-21,organic,Android,Tier 2,35-44,True,2025-10-03,True,2025-10-08,False,Creator,0.629
U100312,2025-10-27,influencer,Android,Tier 3,25-34,False,,False,,False,Dropped (no onboarding),0.451
U100313,2025-09-25,organic,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.302
U100314,2025-09-26,social_ads,Android,Metro,18-24,True,2025-10-09,True,2025-10-15,True,Voter,0.3
U100315,2025-09-30,social_ads,Android,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.249
U100316,2025-10-10,referral,Web,Metro,45+,False,,False,,False,Dropped (no onboarding),0.315
U100317,2025-10-25,app_store,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.638
U100318,2025-09-19,influencer,Web,Tier 1,18-24,True,2025-09-21,True,2025-09-28,False,Creator,0.711
U100319,2025-11-15,social_ads,Web,Tier 1,35-44,True,2025-11-16,False,,True,Browser,0.673
U100320,2025-10-17,social_ads,iOS,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.494
U100321,2025-09-25,app_store,iOS,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.226
U100322,2025-11-12,social_ads,Web,Tier 2,35-44,False,,False,,False,Dropped (no onboarding),0.173
U100323,2025-11-02,influencer,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.358
U100324,2025-10-31,organic,Android,Tier 2,45+,True,2025-11-09,False,,False,Browser,0.344
U100325,2025-11-25,app_store,Web,Metro,18-24,True,2025-12-02,True,2025-12-08,True,Creator,0.643
U100326,2025-11-02,app_store,Android,Tier 1,25-34,True,2025-11-07,False,,False,Browser,0.435
U100327,2025-10-15,organic,Web,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.285
U100328,2025-10-30,influencer,Android,Tier 1,18-24,True,2025-11-09,False,,False,Browser,0.682
U100329,2025-11-05,referral,Android,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.193
U100330,2025-09-05,referral,iOS,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.719
U100331,2025-09-06,social_ads,iOS,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.281
U100332,2025-09-14,referral,Android,Tier 1,25-34,True,2025-09-21,True,2025-09-28,True,Creator,0.808
U100333,2025-10-26,social_ads,iOS,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.174
U100334,2025-09-27,organic,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.285
U100335,2025-09-09,app_store,Android,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.433
U100336,2025-09-24,social_ads,iOS,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.907
U100337,2025-10-12,social_ads,Android,Tier 1,18-24,True,2025-10-24,False,,False,Browser,0.34
U100338,2025-10-24,social_ads,Android,Tier 1,45+,True,2025-11-03,True,2025-11-09,True,Creator,0.74
U100339,2025-09-21,organic,Android,Tier 2,25-34,True,2025-09-28,False,,False,Browser,0.6
U100340,2025-10-16,organic,Android,Tier 2,35-44,False,,False,,False,Dropped (no onboarding),0.148
U100341,2025-10-15,app_store,Web,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.82
U100342,2025-11-16,social_ads,Android,Tier 3,25-34,True,2025-11-19,False,,False,Browser,0.198
U100343,2025-10-11,social_ads,iOS,Tier 1,18-24,True,2025-10-12,False,,False,Browser,0.088
U100344,2025-11-02,app_store,iOS,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.636
U100345,2025-10-29,organic,Android,Tier 2,35-44,False,,False,,False,Dropped (no onboarding),0.453
U100346,2025-09-09,organic,Web,Tier 2,35-44,False,,False,,False,Dropped (no onboarding),0.272
U100347,2025-09-23,social_ads,Android,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.232
U100348,2025-10-31,influencer,Android,Tier 3,18-24,False,,False,,False,Dropped (no onboarding),0.265
U100349,2025-10-09,app_store,iOS,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.488
U100350,2025-10-09,influencer,iOS,Tier 3,25-34,False,,False,,False,Dropped (no onboarding),0.144
U100351,2025-09-20,social_ads,Android,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.134
U100352,2025-11-10,social_ads,iOS,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.334
U100353,2025-10-24,organic,Web,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.548
U100354,2025-09-17,social_ads,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.034
U100355,2025-09-12,organic,iOS,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.368
U100356,2025-11-05,influencer,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.446
U100357,2025-09-09,social_ads,Android,Tier 1,25-34,True,2025-09-15,False,,False,Browser,0.224
U100358,2025-10-20,organic,Android,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.318
U100359,2025-10-26,organic,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.407
U100360,2025-11-09,app_store,iOS,Tier 1,18-24,True,2025-11-13,False,,False,Browser,0.451
U100361,2025-10-23,social_ads,Android,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.407
U100362,2025-10-03,referral,Android,Tier 2,25-34,True,2025-10-15,False,,True,Browser,0.293
U100363,2025-10-26,app_store,Android,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.284
U100364,2025-10-15,influencer,Android,Metro,18-24,True,2025-10-19,True,2025-10-24,True,Voter,0.414
U100365,2025-10-10,organic,Android,Tier 3,18-24,True,2025-10-20,False,,False,Browser,0.588
U100366,2025-10-29,app_store,Android,Tier 3,18-24,False,,False,,False,Dropped (no onboarding),0.221
U100367,2025-09-04,influencer,Android,Tier 1,25-34,True,2025-09-11,True,2025-09-14,False,Voter,0.311
U100368,2025-10-12,social_ads,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.441
U100369,2025-10-16,app_store,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.097
U100370,2025-10-11,social_ads,iOS,Tier 3,18-24,True,2025-10-24,False,,False,Browser,0.386
U100371,2025-10-03,social_ads,Android,Tier 2,18-24,True,2025-10-11,False,,False,Browser,0.276
U100372,2025-10-02,referral,iOS,Tier 3,18-24,True,2025-10-10,True,2025-10-13,True,Creator,0.864
U100373,2025-09-21,social_ads,iOS,Tier 3,45+,False,,False,,False,Dropped (no onboarding),0.228
U100374,2025-10-17,app_store,Android,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.064
U100375,2025-10-01,referral,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.159
U100376,2025-09-04,app_store,Android,Metro,18-24,True,2025-09-15,False,,False,Browser,0.08
U100377,2025-10-31,app_store,Android,Metro,45+,True,2025-11-06,False,,False,Browser,0.247
U100378,2025-10-28,referral,Android,Metro,25-34,True,2025-10-28,False,,False,Browser,0.383
U100379,2025-10-13,influencer,Web,Metro,18-24,True,2025-10-21,True,2025-10-22,False,Voter,0.476
U100380,2025-09-27,influencer,Android,Tier 1,25-34,True,2025-10-11,False,,False,Browser,0.16
U100381,2025-10-19,organic,Android,Tier 2,18-24,True,2025-10-21,False,,False,Browser,0.717
U100382,2025-10-09,social_ads,iOS,Metro,45+,True,2025-10-22,True,2025-10-27,True,Voter,0.305
U100383,2025-09-17,referral,Web,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.024
U100384,2025-09-28,social_ads,Android,Tier 3,35-44,False,,False,,False,Dropped (no onboarding),0.265
U100385,2025-09-17,social_ads,Android,Metro,45+,True,2025-09-28,False,,False,Browser,0.099
U100386,2025-10-02,influencer,Android,Metro,25-34,True,2025-10-16,False,,False,Browser,0.362
U100387,2025-09-23,influencer,iOS,Tier 1,35-44,True,2025-09-26,False,,False,Browser,0.617
U100388,2025-11-09,referral,iOS,Tier 3,18-24,False,,False,,False,Dropped (no onboarding),0.277
U100389,2025-10-03,referral,Android,Tier 2,25-34,True,2025-10-08,False,,False,Browser,0.221
U100390,2025-09-08,influencer,Android,Metro,18-24,True,2025-09-17,False,,False,Browser,0.737
U100391,2025-10-16,organic,Android,Tier 2,18-24,True,2025-10-29,True,2025-11-05,True,Voter,0.44
U100392,2025-10-25,social_ads,iOS,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.236
U100393,2025-10-31,app_store,Android,Metro,25-34,True,2025-11-08,True,2025-11-10,False,Voter,0.491
U100394,2025-09-18,referral,Android,Tier 2,25-34,True,2025-09-29,True,2025-10-03,True,Voter,0.359
U100395,2025-10-11,organic,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.373
U100396,2025-09-09,social_ads,iOS,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.644
U100397,2025-09-05,organic,Android,Tier 3,18-24,False,,False,,False,Dropped (no onboarding),0.385
U100398,2025-10-17,app_store,Web,Metro,25-34,True,2025-10-25,False,,False,Browser,0.674
U100399,2025-10-01,referral,Android,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.358
U100400,2025-11-16,social_ads,Android,Tier 2,25-34,True,2025-11-19,True,2025-11-19,True,Creator,0.71
U100401,2025-09-22,influencer,Android,Metro,45+,False,,False,,False,Dropped (no onboarding),0.1
U100402,2025-10-10,influencer,Android,Tier 2,45+,True,2025-10-21,False,,False,Browser,0.349
U100403,2025-10-17,influencer,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.121
U100404,2025-09-21,organic,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.131
U100405,2025-10-11,app_store,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.152
U100406,2025-09-26,referral,Android,Tier 3,25-34,True,2025-09-29,True,2025-10-04,True,Creator,0.707
U100407,2025-10-27,referral,iOS,Tier 3,18-24,True,2025-10-28,True,2025-11-01,False,Voter,0.453
U100408,2025-10-07,referral,Android,Metro,45+,False,,False,,False,Dropped (no onboarding),0.448
U100409,2025-09-21,app_store,iOS,Tier 1,18-24,True,2025-09-24,True,2025-09-26,True,Voter,0.276
U100410,2025-09-27,social_ads,iOS,Tier 3,18-24,True,2025-09-27,False,,False,Browser,0.603
U100411,2025-09-22,referral,iOS,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.043
U100412,2025-09-21,social_ads,Android,Metro,35-44,False,,False,,False,Dropped (no onboarding),0.289
U100413,2025-10-07,social_ads,Android,Tier 1,35-44,False,,False,,False,Dropped (no onboarding),0.157
U100414,2025-10-03,referral,iOS,Tier 1,18-24,True,2025-10-04,False,,False,Browser,0.403
U100415,2025-09-21,referral,Android,Metro,25-34,True,2025-09-25,True,2025-10-02,True,Voter,0.365
U100416,2025-10-21,organic,Android,Tier 1,35-44,True,2025-10-27,True,2025-10-29,True,Voter,0.609
U100417,2025-10-07,referral,Android,Tier 2,25-34,True,2025-10-15,False,,False,Browser,0.24
U100418,2025-09-28,app_store,Android,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.436
U100419,2025-09-29,influencer,Android,Tier 1,25-34,True,2025-10-02,True,2025-10-03,False,Creator,0.64
U100420,2025-09-22,organic,Android,Tier 2,35-44,True,2025-10-03,False,,False,Browser,0.508
U100421,2025-11-06,app_store,iOS,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.104
U100422,2025-11-15,organic,Android,Tier 2,25-34,True,2025-11-21,False,,False,Browser,0.315
U100423,2025-11-01,social_ads,Android,Metro,25-34,True,2025-11-15,True,2025-11-20,False,Voter,0.492
U100424,2025-11-18,app_store,Web,Tier 1,25-34,True,2025-11-25,True,2025-11-26,True,Voter,0.477
U100425,2025-10-03,organic,Android,Tier 1,18-24,True,2025-10-04,True,2025-10-08,True,Creator,0.706
U100426,2025-10-22,influencer,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.234
U100427,2025-09-04,organic,Android,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.233
U100428,2025-10-18,social_ads,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.197
U100429,2025-10-08,influencer,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.202
U100430,2025-09-06,social_ads,Android,Tier 1,18-24,True,2025-09-17,False,,False,Browser,0.461
U100431,2025-10-02,social_ads,iOS,Tier 2,18-24,True,2025-10-16,False,,False,Browser,0.417
U100432,2025-11-17,influencer,iOS,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.203
U100433,2025-09-18,app_store,Android,Tier 2,45+,True,2025-09-26,False,,False,Browser,0.351
U100434,2025-11-02,influencer,iOS,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.088
U100435,2025-09-19,referral,iOS,Tier 2,18-24,True,2025-09-23,True,2025-09-29,True,Voter,0.074
U100436,2025-11-07,social_ads,iOS,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.468
U100437,2025-10-09,influencer,Android,Tier 2,25-34,True,2025-10-14,True,2025-10-16,True,Creator,0.984
U100438,2025-09-23,social_ads,iOS,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.217
U100439,2025-11-15,app_store,Android,Tier 2,35-44,True,2025-11-27,False,,True,Browser,0.242
U100440,2025-09-19,referral,Android,Tier 3,25-34,False,,False,,False,Dropped (no onboarding),0.731
U100441,2025-10-09,organic,iOS,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.331
U100442,2025-10-29,referral,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.169
U100443,2025-09-09,referral,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.533
U100444,2025-09-05,app_store,Android,Tier 3,18-24,True,2025-09-13,True,2025-09-17,True,Voter,0.318
U100445,2025-10-12,referral,iOS,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.373
U100446,2025-10-03,social_ads,Android,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.506
U100447,2025-09-23,influencer,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.437
U100448,2025-09-29,influencer,iOS,Metro,25-34,True,2025-10-01,False,,False,Browser,0.366
U100449,2025-09-05,organic,Android,Metro,35-44,False,,False,,False,Dropped (no onboarding),0.192
U100450,2025-09-18,referral,Android,Tier 2,18-24,True,2025-09-26,False,,False,Browser,0.154
U100451,2025-09-22,influencer,iOS,Metro,35-44,False,,False,,False,Dropped (no onboarding),0.235
U100452,2025-10-08,organic,Web,Tier 3,25-34,False,,False,,False,Dropped (no onboarding),0.449
U100453,2025-10-02,app_store,iOS,Tier 2,25-34,True,2025-10-09,True,2025-10-09,False,Voter,0.394
U100454,2025-10-13,influencer,Android,Tier 3,25-34,True,2025-10-15,True,2025-10-20,True,Creator,0.641
U100455,2025-10-18,referral,Android,Tier 1,35-44,True,2025-10-18,False,,False,Browser,0.777
U100456,2025-11-05,influencer,iOS,Tier 1,25-34,True,2025-11-16,True,2025-11-23,False,Voter,0.339
U100457,2025-09-09,organic,Android,Metro,18-24,True,2025-09-17,False,,False,Browser,0.13
U100458,2025-10-15,organic,iOS,Tier 1,18-24,True,2025-10-21,False,,False,Browser,0.147
U100459,2025-10-31,social_ads,Android,Tier 1,45+,False,,False,,False,Dropped (no onboarding),0.238
U100460,2025-11-15,referral,Web,Metro,25-34,True,2025-11-29,True,2025-12-02,True,Voter,0.508
U100461,2025-09-09,organic,Android,Tier 3,35-44,False,,False,,False,Dropped (no onboarding),0.307
U100462,2025-09-30,influencer,Web,Metro,35-44,False,,False,,False,Dropped (no onboarding),0.108
U100463,2025-10-21,influencer,Android,Metro,18-24,True,2025-10-25,True,2025-10-25,False,Voter,0.604
U100464,2025-10-17,social_ads,iOS,Tier 1,35-44,False,,False,,False,Dropped (no onboarding),0.311
U100465,2025-11-22,social_ads,Android,Tier 1,18-24,True,2025-11-29,True,2025-11-30,True,Creator,0.78
U100466,2025-10-28,app_store,Android,Metro,18-24,True,2025-11-07,False,,False,Browser,0.222
U100467,2025-10-09,influencer,Android,Tier 3,25-34,True,2025-10-12,True,2025-10-16,True,Voter,0.583
