user_id,waitlist_signup_date,acquisition_channel,device,region,age_group,onboarding_completed,onboarding_date,first_opinion_posted,first_post_date,active_week_1,user_segment,engagement_propensity,predicted_retention_prob,cluster_label
U100228,2025-09-17,organic,Android,Tier 3,18-24,False,,False,,False,Dropped (no onboarding),0.242,,Did not activate
U100229,2025-10-04,app_store,iOS,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.257,,Did not activate
U100230,2025-11-03,influencer,Web,Tier 2,35-44,True,2025-11-08,False,,False,Browser,0.186,0.271,Low-touch browsers
U100231,2025-10-12,organic,Android,Tier 1,25-34,True,2025-10-12,False,,False,Browser,0.13,0.339,Did not activate
U100232,2025-10-07,referral,Web,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.331,,Did not activate
U100233,2025-09-22,social_ads,iOS,Metro,18-24,True,2025-10-01,False,,False,Browser,0.744,0.394,Casual dippers
U100234,2025-11-03,influencer,iOS,Tier 2,35-44,True,2025-11-12,True,2025-11-16,True,Creator,0.872,0.614,Power creators
U100235,2025-10-20,app_store,Web,Metro,18-24,True,2025-10-29,True,2025-10-30,False,Voter,0.343,0.441,Active voters
U100236,2025-10-11,influencer,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.549,,Did not activate
U100237,2025-10-07,app_store,Web,Metro,35-44,False,,False,,False,Dropped (no onboarding),0.405,,Did not activate
U100238,2025-09-05,app_store,Android,Tier 3,35-44,True,2025-09-17,True,2025-09-24,True,Creator,0.649,0.314,Power creators
U100239,2025-09-30,referral,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.46,,Did not activate
U100240,2025-09-18,influencer,Android,Tier 1,18-24,True,2025-10-01,True,2025-10-04,False,Voter,0.191,0.354,Casual dippers
U100241,2025-09-18,influencer,Android,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.234,,Did not activate
U100242,2025-09-21,referral,iOS,Tier 3,18-24,False,,False,,False,Dropped (no onboarding),0.175,,Did not activate
U100243,2025-09-28,app_store,Android,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.243,,Did not activate
U100244,2025-09-10,organic,Android,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.633,,Did not activate
U100245,2025-09-08,referral,iOS,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.328,,Did not activate
U100246,2025-10-05,social_ads,Android,Metro,25-34,True,2025-10-06,False,,False,Browser,0.656,0.508,Casual dippers
U100247,2025-09-14,social_ads,Android,Metro,35-44,True,2025-09-26,True,2025-09-30,False,Voter,0.148,0.511,Casual dippers
U100248,2025-09-29,organic,Android,Tier 1,45+,True,2025-09-30,False,,False,Browser,0.244,0.318,Low-touch browsers
U100249,2025-09-25,app_store,Web,Tier 1,25-34,True,2025-10-05,True,2025-10-10,True,Voter,0.352,0.364,Active voters
U100250,2025-10-10,referral,iOS,Tier 1,18-24,True,2025-10-10,False,,False,Browser,0.648,0.437,Casual dippers
U100251,2025-09-29,app_store,Android,Tier 1,45+,True,2025-10-02,True,2025-10-02,False,Voter,0.182,0.58,Casual dippers
U100252,2025-10-08,influencer,iOS,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.204,,Did not activate
U100253,2025-09-19,social_ads,iOS,Metro,18-24,True,2025-10-01,True,2025-10-02,True,Voter,0.509,0.521,Active voters
U100254,2025-09-16,organic,Android,Tier 3,18-24,False,,False,,False,Dropped (no onboarding),0.322,,Did not activate
U100255,2025-09-26,organic,Android,Tier 2,18-24,True,2025-10-04,True,2025-10-10,False,Voter,0.381,0.402,Casual dippers
U100256,2025-11-21,social_ads,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.343,,Did not activate
U100257,2025-09-22,referral,Android,Tier 1,35-44,True,2025-09-26,True,2025-10-01,True,Voter,0.578,0.478,Power creators
U100258,2025-10-05,referral,iOS,Tier 3,18-24,True,2025-10-17,True,2025-10-24,True,Voter,0.519,0.637,Active voters
U100259,2025-10-12,organic,Android,Tier 3,18-24,True,2025-10-24,False,,False,Browser,0.477,0.415,Casual dippers
U100260,2025-09-13,influencer,Android,Tier 1,35-44,True,2025-09-20,False,,False,Browser,0.62,0.255,Low-touch browsers
U100261,2025-09-30,referral,Android,Metro,18-24,True,2025-10-07,True,2025-10-08,True,Voter,0.483,0.902,Active voters
U100262,2025-10-09,influencer,iOS,Tier 3,25-34,True,2025-10-12,True,2025-10-18,True,Voter,0.545,0.863,Power creators
U100263,2025-11-04,organic,Web,Tier 2,45+,False,,False,,False,Dropped (no onboarding),0.325,,Did not activate
U100264,2025-10-08,app_store,Android,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.152,,Did not activate
U100265,2025-10-12,social_ads,Android,Metro,18-24,True,2025-10-12,True,2025-10-13,False,Voter,0.176,0.717,Low-touch browsers
U100266,2025-10-13,influencer,iOS,Tier 2,18-24,True,2025-10-16,True,2025-10-21,True,Voter,0.267,0.788,Active voters
U100267,2025-11-02,influencer,Android,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.468,,Did not activate
U100268,2025-10-19,influencer,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.253,,Did not activate
U100269,2025-11-06,referral,iOS,Tier 2,45+,False,,False,,False,Dropped (no onboarding),0.258,,Did not activate
U100270,2025-10-05,social_ads,Android,Tier 1,25-34,True,2025-10-06,False,,False,Browser,0.04,0.388,Low-touch browsers
U100271,2025-11-05,social_ads,Android,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.234,,Did not activate
U100272,2025-10-29,social_ads,Android,Tier 2,35-44,True,2025-11-04,False,,True,Browser,0.338,0.406,Casual dippers
U100273,2025-10-22,social_ads,Android,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.449,,Did not activate
U100274,2025-09-29,influencer,Web,Tier 3,35-44,True,2025-10-01,True,2025-10-02,False,Voter,0.4,0.749,Active voters
U100275,2025-10-10,app_store,Android,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.241,,Did not activate
U100276,2025-11-02,referral,Android,Metro,25-34,True,2025-11-02,True,2025-11-07,False,Creator,0.653,0.893,Power creators
U100277,2025-10-26,social_ads,iOS,Metro,25-34,True,2025-11-09,True,2025-11-09,False,Creator,0.814,0.591,Power creators
U100278,2025-10-01,influencer,iOS,Tier 1,18-24,True,2025-10-15,False,,False,Browser,0.615,0.319,Casual dippers
U100279,2025-10-18,organic,Android,Metro,35-44,True,2025-10-22,False,,False,Browser,0.602,0.298,Casual dippers
U100280,2025-10-11,social_ads,iOS,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.07,,Did not activate
U100281,2025-10-03,influencer,iOS,Tier 1,35-44,False,,False,,False,Dropped (no onboarding),0.606,,Did not activate
U100282,2025-09-17,social_ads,Android,Tier 1,35-44,False,,False,,False,Dropped (no onboarding),0.28,,Did not activate
U100283,2025-10-28,social_ads,Android,Metro,25-34,True,2025-11-07,True,2025-11-09,False,Voter,0.368,0.374,Casual dippers
U100284,2025-11-20,social_ads,iOS,Tier 1,45+,False,,False,,False,Dropped (no onboarding),0.302,,Did not activate
U100285,2025-09-19,influencer,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.568,,Did not activate
U100286,2025-09-18,influencer,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.514,,Did not activate
U100287,2025-11-02,app_store,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.561,,Did not activate
U100288,2025-09-21,referral,Android,Tier 3,18-24,False,,False,,False,Dropped (no onboarding),0.07,,Did not activate
U100289,2025-09-14,referral,Android,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.411,,Did not activate
U100290,2025-09-18,social_ads,Android,Tier 2,18-24,True,2025-09-29,True,2025-10-04,False,Voter,0.27,0.669,Casual dippers
U100291,2025-11-08,social_ads,iOS,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.366,,Did not activate
U100292,2025-09-11,social_ads,iOS,Tier 3,45+,False,,False,,False,Dropped (no onboarding),0.414,,Did not activate
U100293,2025-09-08,referral,Android,Tier 3,35-44,True,2025-09-22,False,,False,Browser,0.345,0.398,Low-touch browsers
U100294,2025-10-02,organic,Android,Metro,25-34,True,2025-10-08,False,,False,Browser,0.211,0.338,Low-touch browsers
U100295,2025-11-11,social_ads,Web,Metro,45+,False,,False,,False,Dropped (no onboarding),0.202,,Did not activate
U100296,2025-10-16,referral,iOS,Tier 2,35-44,True,2025-10-18,True,2025-10-23,True,Voter,0.509,0.807,Power creators
U100297,2025-10-13,influencer,iOS,Tier 1,35-44,True,2025-10-27,True,2025-10-27,True,Creator,0.72,0.762,Power creators
U100298,2025-11-16,organic,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.578,,Did not activate
U100299,2025-09-22,social_ads,Android,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.408,,Did not activate
U100300,2025-10-17,influencer,Android,Metro,18-24,True,2025-10-18,False,,True,Browser,0.684,0.309,Casual dippers
U100301,2025-09-17,organic,iOS,Metro,18-24,True,2025-09-27,False,,False,Browser,0.174,0.362,Low-touch browsers
U100302,2025-10-09,influencer,Web,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.035,,Did not activate
U100303,2025-10-25,referral,Android,Tier 2,25-34,True,2025-11-05,True,2025-11-09,False,Voter,0.22,0.712,Casual dippers
U100304,2025-10-11,app_store,iOS,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.147,,Did not activate
U100305,2025-10-13,app_store,iOS,Tier 2,25-34,True,2025-10-13,True,2025-10-18,True,Voter,0.61,0.65,Power creators
U100306,2025-09-19,app_store,iOS,Metro,25-34,True,2025-10-01,False,,False,Browser,0.594,0.294,Low-touch browsers
U100307,2025-09-15,influencer,Android,Metro,18-24,True,2025-09-29,True,2025-10-03,False,Voter,0.457,0.788,Active voters
U100308,2025-09-16,organic,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.478,,Did not activate
U100309,2025-11-14,referral,Web,Tier 1,35-44,True,2025-11-25,False,,False,Browser,0.414,0.371,Casual dippers
U100310,2025-09-26,social_ads,Android,Tier 2,35-44,True,2025-10-02,True,2025-10-09,True,Voter,0.483,0.638,Power creators
U100311,2025-09-21,organic,Android,Tier 2,35-44,True,2025-10-03,True,2025-10-08,False,Creator,0.629,0.615,Active voters
U100312,2025-10-27,influencer,Android,Tier 3,25-34,False,,False,,False,Dropped (no onboarding),0.451,,Did not activate
U100313,2025-09-25,organic,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.302,,Did not activate
U100314,2025-09-26,social_ads,Android,Metro,18-24,True,2025-10-09,True,2025-10-15,True,Voter,0.3,0.516,Active voters
U100315,2025-09-30,social_ads,Android,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.249,,Did not activate
U100316,2025-10-10,referral,Web,Metro,45+,False,,False,,False,Dropped (no onboarding),0.315,,Did not activate
U100317,2025-10-25,app_store,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.638,,Did not activate
U100318,2025-09-19,influencer,Web,Tier 1,18-24,True,2025-09-21,True,2025-09-28,False,Creator,0.711,0.461,Power creators
U100319,2025-11-15,social_ads,Web,Tier 1,35-44,True,2025-11-16,False,,True,Browser,0.673,0.343,Casual dippers
U100320,2025-10-17,social_ads,iOS,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.494,,Did not activate
U100321,2025-09-25,app_store,iOS,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.226,,Did not activate
U100322,2025-11-12,social_ads,Web,Tier 2,35-44,False,,False,,False,Dropped (no onboarding),0.173,,Did not activate
U100323,2025-11-02,influencer,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.358,,Did not activate
U100324,2025-10-31,organic,Android,Tier 2,45+,True,2025-11-09,False,,False,Browser,0.344,0.34,Low-touch browsers
U100325,2025-11-25,app_store,Web,Metro,18-24,True,2025-12-02,True,2025-12-08,True,Creator,0.643,0.296,Active voters
U100326,2025-11-02,app_store,Android,Tier 1,25-34,True,2025-11-07,False,,False,Browser,0.435,0.308,Low-touch browsers
U100327,2025-10-15,organic,Web,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.285,,Did not activate
U100328,2025-10-30,influencer,Android,Tier 1,18-24,True,2025-11-09,False,,False,Browser,0.682,0.493,Low-touch browsers
U100329,2025-11-05,referral,Android,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.193,,Did not activate
U100330,2025-09-05,referral,iOS,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.719,,Did not activate
U100331,2025-09-06,social_ads,iOS,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.281,,Did not activate
U100332,2025-09-14,referral,Android,Tier 1,25-34,True,2025-09-21,True,2025-09-28,True,Creator,0.808,0.574,Power creators
U100333,2025-10-26,social_ads,iOS,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.174,,Did not activate
U100334,2025-09-27,organic,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.285,,Did not activate
U100335,2025-09-09,app_store,Android,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.433,,Did not activate
U100336,2025-09-24,social_ads,iOS,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.907,,Did not activate
U100337,2025-10-12,social_ads,Android,Tier 1,18-24,True,2025-10-24,False,,False,Browser,0.34,0.423,Low-touch browsers
U100338,2025-10-24,social_ads,Android,Tier 1,45+,True,2025-11-03,True,2025-11-09,True,Creator,0.74,0.624,Power creators
U100339,2025-09-21,organic,Android,Tier 2,25-34,True,2025-09-28,False,,False,Browser,0.6,0.386,Low-touch browsers
U100340,2025-10-16,organic,Android,Tier 2,35-44,False,,False,,False,Dropped (no onboarding),0.148,,Did not activate
U100341,2025-10-15,app_store,Web,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.82,,Did not activate
U100342,2025-11-16,social_ads,Android,Tier 3,25-34,True,2025-11-19,False,,False,Browser,0.198,0.432,Low-touch browsers
U100343,2025-10-11,social_ads,iOS,Tier 1,18-24,True,2025-10-12,False,,False,Browser,0.088,0.555,Low-touch browsers
U100344,2025-11-02,app_store,iOS,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.636,,Did not activate
U100345,2025-10-29,organic,Android,Tier 2,35-44,False,,False,,False,Dropped (no onboarding),0.453,,Did not activate
U100346,2025-09-09,organic,Web,Tier 2,35-44,False,,False,,False,Dropped (no onboarding),0.272,,Did not activate
U100347,2025-09-23,social_ads,Android,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.232,,Did not activate
U100348,2025-10-31,influencer,Android,Tier 3,18-24,False,,False,,False,Dropped (no onboarding),0.265,,Did not activate
U100349,2025-10-09,app_store,iOS,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.488,,Did not activate
U100350,2025-10-09,influencer,iOS,Tier 3,25-34,False,,False,,False,Dropped (no onboarding),0.144,,Did not activate
U100351,2025-09-20,social_ads,Android,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.134,,Did not activate
U100352,2025-11-10,social_ads,iOS,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.334,,Did not activate
U100353,2025-10-24,organic,Web,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.548,,Did not activate
U100354,2025-09-17,social_ads,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.034,,Did not activate
U100355,2025-09-12,organic,iOS,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.368,,Did not activate
U100356,2025-11-05,influencer,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.446,,Did not activate
U100357,2025-09-09,social_ads,Android,Tier 1,25-34,True,2025-09-15,False,,False,Browser,0.224,0.394,Low-touch browsers
U100358,2025-10-20,organic,Android,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.318,,Did not activate
U100359,2025-10-26,organic,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.407,,Did not activate
U100360,2025-11-09,app_store,iOS,Tier 1,18-24,True,2025-11-13,False,,False,Browser,0.451,0.326,Low-touch browsers
U100361,2025-10-23,social_ads,Android,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.407,,Did not activate
U100362,2025-10-03,referral,Android,Tier 2,25-34,True,2025-10-15,False,,True,Browser,0.293,0.454,Casual dippers
U100363,2025-10-26,app_store,Android,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.284,,Did not activate
U100364,2025-10-15,influencer,Android,Metro,18-24,True,2025-10-19,True,2025-10-24,True,Voter,0.414,0.955,Power creators
U100365,2025-10-10,organic,Android,Tier 3,18-24,True,2025-10-20,False,,False,Browser,0.588,0.428,Casual dippers
U100366,2025-10-29,app_store,Android,Tier 3,18-24,False,,False,,False,Dropped (no onboarding),0.221,,Did not activate
U100367,2025-09-04,influencer,Android,Tier 1,25-34,True,2025-09-11,True,2025-09-14,False,Voter,0.311,0.44,Active voters
U100368,2025-10-12,social_ads,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.441,,Did not activate
U100369,2025-10-16,app_store,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.097,,Did not activate
U100370,2025-10-11,social_ads,iOS,Tier 3,18-24,True,2025-10-24,False,,False,Browser,0.386,0.465,Casual dippers
U100371,2025-10-03,social_ads,Android,Tier 2,18-24,True,2025-10-11,False,,False,Browser,0.276,0.447,Low-touch browsers
U100372,2025-10-02,referral,iOS,Tier 3,18-24,True,2025-10-10,True,2025-10-13,True,Creator,0.864,0.681,Power creators
U100373,2025-09-21,social_ads,iOS,Tier 3,45+,False,,False,,False,Dropped (no onboarding),0.228,,Did not activate
U100374,2025-10-17,app_store,Android,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.064,,Did not activate
U100375,2025-10-01,referral,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.159,,Did not activate
U100376,2025-09-04,app_store,Android,Metro,18-24,True,2025-09-15,False,,False,Browser,0.08,0.31,Low-touch browsers
U100377,2025-10-31,app_store,Android,Metro,45+,True,2025-11-06,False,,False,Browser,0.247,0.261,Casual dippers
U100378,2025-10-28,referral,Android,Metro,25-34,True,2025-10-28,False,,False,Browser,0.383,0.384,Casual dippers
U100379,2025-10-13,influencer,Web,Metro,18-24,True,2025-10-21,True,2025-10-22,False,Voter,0.476,0.414,Active voters
U100380,2025-09-27,influencer,Android,Tier 1,25-34,True,2025-10-11,False,,False,Browser,0.16,0.285,Low-touch browsers
U100381,2025-10-19,organic,Android,Tier 2,18-24,True,2025-10-21,False,,False,Browser,0.717,0.414,Low-touch browsers
U100382,2025-10-09,social_ads,iOS,Metro,45+,True,2025-10-22,True,2025-10-27,True,Voter,0.305,0.54,Power creators
U100383,2025-09-17,referral,Web,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.024,,Did not activate
U100384,2025-09-28,social_ads,Android,Tier 3,35-44,False,,False,,False,Dropped (no onboarding),0.265,,Did not activate
U100385,2025-09-17,social_ads,Android,Metro,45+,True,2025-09-28,False,,False,Browser,0.099,0.317,Did not activate
U100386,2025-10-02,influencer,Android,Metro,25-34,True,2025-10-16,False,,False,Browser,0.362,0.268,Low-touch browsers
